estacao,uf,ano,mes,latitude,longitude,chuva_total_mm,chuva_max_dia_mm,dias_com_chuva
FOZ DO IGUACU,PR,2022,4,-25.60194,-54.48306,194.6,46.0,8
FOZ DO IGUACU,PR,2022,5,-25.60194,-54.48306,183.0,62.2,10
FOZ DO IGUACU,PR,2022,6,-25.60194,-54.48306,37.2,16.8,4
FOZ DO IGUACU,PR,2022,8,-25.60194,-54.48306,79.6,51.2,3
FOZ DO IGUACU,PR,2022,9,-25.60194,-54.48306,235.8,54.8,11
FOZ DO IGUACU,PR,2022,10,-25.60194,-54.48306,376.2,79.8,13
FOZ DO IGUACU,PR,2022,11,-25.60194,-54.48306,72.2,56.6,4
FOZ DO IGUACU,PR,2022,12,-25.60194,-54.48306,53.6,27.6,6
FOZ DO IGUACU,PR,2023,1,-25.60194,-54.48306,263.8,52.6,10
FOZ DO IGUACU,PR,2023,2,-25.60194,-54.48306,193.0,41.6,10
FOZ DO IGUACU,PR,2023,3,-25.60194,-54.48306,129.6,58.4,10
FOZ DO IGUACU,PR,2023,4,-25.60194,-54.48306,174.2,86.2,5
FOZ DO IGUACU,PR,2023,5,-25.60194,-54.48306,161.0,81.8,6
FOZ DO IGUACU,PR,2023,6,-25.60194,-54.48306,71.0,19.4,6
FOZ DO IGUACU,PR,2023,7,-25.60194,-54.48306,123.8,72.4,8
FOZ DO IGUACU,PR,2023,8,-25.60194,-54.48306,57.4,19.8,5
FOZ DO IGUACU,PR,2023,9,-25.60194,-54.48306,283.8,108.0,8
FOZ DO IGUACU,PR,2023,10,-25.60194,-54.48306,422.4,129.2,13
FOZ DO IGUACU,PR,2023,11,-25.60194,-54.48306,201.2,64.2,9
FOZ DO IGUACU,PR,2023,12,-25.60194,-54.48306,108.6,43.2,5
FOZ DO IGUACU,PR,2024,1,-25.60194,-54.48306,69.2,24.8,5
FOZ DO IGUACU,PR,2024,2,-25.60194,-54.48306,16.2,10.2,3
FRANCA,SP,2002,12,-20.58,-47.38,240.2,54.2,14
FRANCA,SP,2003,1,-20.58,-47.38,500.6,92.2,23
FRANCA,SP,2003,2,-20.58,-47.38,138.2,32.6,10
FRANCA,SP,2003,12,-20.58,-47.38,256.6,37.8,18
FRANCA,SP,2004,1,-20.58,-47.38,269.6,51.6,17
FRANCA,SP,2004,2,-20.58,-47.38,288.0,52.4,16
FRANCA,SP,2004,3,-20.58,-47.38,111.8,33.4,12
FRANCA,SP,2004,4,-20.58,-47.38,142.6,24.0,14
FRANCA,SP,2004,5,-20.58,-47.38,111.6,22.6,12
FRANCA,SP,2004,6,-20.58,-47.38,17.6,5.4,4
FRANCA,SP,2004,7,-20.58,-47.38,32.0,18.2,4
FRANCA,SP,2004,8,-20.58,-47.38,0.0,0.0,0
FRANCA,SP,2004,9,-20.58,-47.38,8.6,4.0,2
FRANCA,SP,2004,10,-20.58,-47.38,171.8,35.4,13
FRANCA,SP,2004,11,-20.58,-47.38,189.0,42.6,15
FRANCA,SP,2004,12,-20.58,-47.38,412.4,68.0,19
FRANCA,SP,2005,1,-20.58,-47.38,425.2,84.6,25
FRANCA,SP,2005,2,-20.58,-47.38,121.2,47.8,9
FRANCA,SP,2005,3,-20.58,-47.38,255.2,97.0,14
FRANCA,SP,2005,4,-20.58,-47.38,79.4,16.0,10
FRANCA,SP,2005,5,-20.58,-47.38,147.8,78.2,5
FRANCA,SP,2005,6,-20.58,-47.38,17.0,12.4,2
FRANCA,SP,2005,7,-20.58,-47.38,19.0,13.6,2
FRANCA,SP,2005,8,-20.58,-47.38,1.2,1.2,1
FRANCA,SP,2005,9,-20.58,-47.38,64.6,21.0,12
FRANCA,SP,2005,10,-20.58,-47.38,133.6,48.4,12
FRANCA,SP,2005,11,-20.58,-47.38,178.8,34.0,13
FRANCA,SP,2005,12,-20.58,-47.38,375.0,86.6,19
FRANCA,SP,2006,1,-20.58,-47.38,261.6,51.0,14
FRANCA,SP,2006,2,-20.58,-47.38,318.4,57.0,19
FRANCA,SP,2006,3,-20.58,-47.38,166.2,31.6,14
FRANCA,SP,2006,4,-20.58,-47.38,21.8,10.6,4
FRANCA,SP,2006,5,-20.58,-47.38,2.4,2.4,1
FRANCA,SP,2006,6,-20.58,-47.38,14.8,13.2,2
FRANCA,SP,2006,7,-20.58,-47.38,10.6,10.4,1
FRANCA,SP,2006,8,-20.58,-47.38,27.6,16.0,2
FRANCA,SP,2006,9,-20.58,-47.38,42.8,13.2,5
FRANCA,SP,2006,10,-20.58,-47.38,349.8,75.4,16
FRANCA,SP,2006,11,-20.58,-47.38,380.0,110.0,15
FRANCA,SP,2006,12,-20.58,-47.38,449.6,54.0,26
FRANCA,SP,2007,1,-20.58,-47.38,418.8,37.6,28
FRANCA,SP,2007,2,-20.58,-47.38,133.6,16.6,21
FRANCA,SP,2007,3,-20.58,-47.38,108.0,19.2,11
FRANCA,SP,2007,4,-20.58,-47.38,69.0,28.2,11
FRANCA,SP,2007,5,-20.58,-47.38,42.6,21.0,6
FRANCA,SP,2007,6,-20.58,-47.38,0.6,0.4,0
FRANCA,SP,2007,7,-20.58,-47.38,48.6,17.8,10
FRANCA,SP,2007,8,-20.58,-47.38,0.4,0.4,0
FRANCA,SP,2007,9,-20.58,-47.38,7.6,3.0,4
FRANCA,SP,2007,10,-20.58,-47.38,66.6,30.2,6
FRANCA,SP,2007,11,-20.58,-47.38,203.4,49.6,15
FRANCA,SP,2007,12,-20.58,-47.38,302.8,72.0,16
FRANCA,SP,2008,1,-20.58,-47.38,342.2,65.0,22
FRANCA,SP,2008,2,-20.58,-47.38,235.4,52.2,18
FRANCA,SP,2008,3,-20.58,-47.38,207.0,35.4,18
FRANCA,SP,2008,4,-20.58,-47.38,157.2,59.2,12
FRANCA,SP,2008,5,-20.58,-47.38,47.2,31.2,5
FRANCA,SP,2008,6,-20.58,-47.38,13.0,9.8,2
FRANCA,SP,2008,7,-20.58,-47.38,0.0,0.0,0
FRANCA,SP,2008,8,-20.58,-47.38,52.2,21.0,3
FRANCA,SP,2008,9,-20.58,-47.38,27.2,17.4,2
FRANCA,SP,2008,10,-20.58,-47.38,121.6,55.2,8
FRANCA,SP,2008,11,-20.58,-47.38,171.8,33.8,15
FRANCA,SP,2008,12,-20.58,-47.38,322.0,87.0,17
FRANCA,SP,2009,11,-20.58,-47.38,237.8,47.0,16
FRANCA,SP,2009,12,-20.58,-47.38,470.4,78.4,23
FRANCA,SP,2010,1,-20.58,-47.38,438.0,128.4,20
FRANCA,SP,2010,2,-20.58,-47.38,206.8,63.0,12
FRANCA,SP,2010,3,-20.58,-47.38,222.8,67.0,17
FRANCA,SP,2010,4,-20.58,-47.38,36.8,16.6,5
FRANCA,SP,2010,5,-20.58,-47.38,36.6,33.0,2
FRANCA,SP,2010,6,-20.58,-47.38,12.2,9.4,2
FRANCA,SP,2010,7,-20.58,-47.38,3.4,3.0,1
FRANCA,SP,2010,8,-20.58,-47.38,0.0,0.0,0
FRANCA,SP,2010,9,-20.58,-47.38,116.0,50.6,8
FRANCA,SP,2010,10,-20.58,-47.38,167.4,47.8,14
FRANCA,SP,2010,11,-20.58,-47.38,262.0,53.8,15
FRANCA,SP,2010,12,-20.58,-47.38,288.0,62.8,18
